9;4;0;8;1;5;14;6;12;10;15;2;17;7;16;10;2;3;11;13;11;0;1;8;7
2069.6938;1.0;1.0
96959.0
6;11;-1;-1;4;5;1;8;-1;0;0;2;2;-1;13;-1;3;-1;-1;27;1;4;-1;-1;1
1272.9811;0.7664509415626526;0.6630282795477791
96959.0
4;5;8;2;0;12;15;-1;0;-1;-1;6;6;13;-1;-1;-1;-1;10;14;-1;5;-1;-1;4
1257.3214;0.05228729173541069;0.6802617633192072
96959.0
0;2;1;5;-1;13;12;3;4;-1;14;-1;10;16;-1;-1;2;0;3;4;-1;-1;-1;-1;1
1257.3214;0.26583799719810486;0.7097355422436074
96959.0
-1;1;-1;7;8;0;-1;9;6;6;15;-1;13;12;-1;0;-1;9;2;14;1;-1;2;-1;0
1257.3214;0.4521399140357971;0.6739970040403762
96959.0
9;-1;8;-1;4;5;-1;7;11;-1;-1;11;-1;-1;12;5;0;6;-1;-1;19;-1;0;24;4
1250.5066;1.0;0.5781849405344672
96959.0
7;3;10;-1;4;-1;5;-1;2;0;0;-1;9;11;1;3;2;-1;-1;1;-1;-1;1;0;-1
1224.7449;0.03978080675005913;0.6755429058226278
96959.0
0;7;5;9;-1;3;8;-1;-1;10;4;6;4;2;3;2;0;2;6;10;6;3;7;-1;5
1224.7449;0.041270699352025986;0.8335402242782831
96959.0
4;-1;8;0;-1;2;10;5;7;5;9;7;-1;1;-1;1;2;0;-1;-1;3;-1;3;3;5
1224.7449;0.043888092041015625;0.7227160100368881
96959.0
7;3;10;-1;4;-1;13;-1;2;0;0;-1;9;11;1;3;2;-1;-1;1;-1;-1;1;0;-1
1202.2704;0.03978080675005913;0.6755429058226278
96959.0
-1;4;3;9;11;-1;13;-1;0;-1;10;0;7;2;-1;-1;8;10;-1;-1;-1;-1;-1;0;-1
1202.2704;0.04133148118853569;0.5918853159378791
96959.0
4;-1;11;8;7;0;1;5;-1;-1;-1;13;-1;-1;-1;-1;0;-1;-1;2;6;0;-1;-1;6
1202.2704;0.07974828034639359;0.5657950739672177
96959.0
7;-1;-1;8;2;1;16;-1;6;4;4;2;-1;12;5;6;-1;-1;-1;3;-1;-1;5;1;1
1179.7959;0.06582082062959671;0.6392630184035091
96959.0
2;1;-1;11;-1;3;3;-1;10;0;-1;-1;13;-1;-1;0;7;-1;12;4;4;-1;-1;2;1
1179.7959;0.10998637229204178;0.604107743199995
96959.0
9;-1;11;-1;6;12;7;-1;-1;4;10;0;13;10;7;0;-1;-1;1;0;1;-1;-1;-1;4
1179.7959;0.12436803430318832;0.6644917090006437
96959.0
2;-1;8;4;1;5;0;-1;-1;-1;19;1;3;12;-1;0;-1;3;-1;-1;14;-1;-1;-1;-1
1157.3214;0.06582082062959671;0.6126855129467961
96959.0
0;9;-1;-1;8;15;6;13;-1;10;10;-1;-1;2;6;0;-1;11;12;-1;2;-1;-1;2;-1
1157.3214;0.2434360533952713;0.6339342905372123
96959.0
2;-1;5;3;11;0;-1;-1;-1;-1;8;1;-1;12;-1;-1;1;-1;0;14;13;3;-1;0;-1
1157.3214;0.25637778639793396;0.5838729763586494
96959.0
0;11;-1;9;-1;-1;8;-1;-1;-1;12;13;15;16;1;7;-1;8;-1;-1;0;-1;-1;-1;-1
1134.8469;0.45575687289237976;0.533316977203284
96959.0
5;-1;-1;-1;4;15;1;-1;13;-1;-1;-1;12;6;-1;-1;1;14;2;-1;-1;3;-1;-1;1
1134.8469;0.5624192953109741;0.47636984197847243
96959.0
7;-1;10;-1;6;-1;13;0;-1;0;8;-1;-1;-1;-1;-1;14;15;12;-1;-1;5;6;-1;-1
1134.8469;0.7921018004417419;0.5060262209090709
96959.0
4;0;-1;3;6;-1;5;-1;6;9;8;2;2;-1;-1;1;8;1;0;5;9;-1;-1;1;1
1102.2704;0.05228729173541069;0.7281335383297932
96959.0
3;4;-1;10;2;6;-1;11;-1;-1;0;-1;0;1;-1;-1;-1;9;-1;6;9;-1;-1;0;-1
1102.2704;0.06771202385425568;0.5807921965673877
96959.0
4;3;8;5;-1;-1;-1;6;7;-1;7;2;-1;0;-1;2;-1;0;10;2;3;-1;4;-1;0
1102.2704;0.12436790764331818;0.6545033312260711
96959.0
5;-1;-1;11;-1;0;12;-1;8;2;3;10;7;-1;0;7;-1;2;3;-1;-1;0;-1;-1;8
1079.7959;0.04127057269215584;0.6017493481358688
96959.0
